order_id,customer_id,order_date,category,quantity,unit_price,discount,discount_amount,total_amount,product_cost,shipping_cost,marketing_cost,returned,return_cost,profit,satisfaction_score,customer_age,customer_gender,region,customer_tenure_months
ORD_000038,CUST_00004,2024-07-26,Sports,3,4048.6035498395245,0.20543172014849517,2495.134774328512,9650.675875190062,6620.775673377655,75.37003376272659,68.75501841279436,0,0.0,2885.7751496368855,3.380792711223006,60,Male,West,45
ORD_000039,CUST_00004,2024-09-28,Sports,2,5643.847597094372,0.12650879542958682,1427.9927221931541,9859.70247199559,5030.924569525269,157.20437744295072,65.59483587406876,0,0.0,4605.978689153301,4.170267913412672,60,Male,West,45
ORD_000037,CUST_00004,2024-10-19,Beauty,3,7698.375293396408,0.1274855807206802,2944.295534653134,20150.83034553609,10703.966259404251,204.8207040276646,182.5242786721395,0,0.0,9059.519103432036,4.4103177199183765,60,Male,West,45
ORD_000032,CUST_00004,2024-12-02,Electronics,3,7199.508720143367,0.14962013347781797,3231.574367047695,18366.951793382406,9941.017273430141,77.7076125387608,158.75148631496762,0,0.0,8189.475421098537,4.539176080310062,60,Male,West,45
ORD_000031,CUST_00004,2025-06-25,Home,1,4765.05915024558,0.14436485771059354,687.9070862077649,4077.152064037815,2080.082531118019,156.66252489218633,68.15110139827803,0,0.0,1772.2559066293315,4.454788901276065,60,Male,West,45
ORD_000033,CUST_00004,2026-01-29,Beauty,1,4492.022930018224,0.1693913921119287,760.9100175144918,3731.112912503732,1715.7846050619385,107.88720809660511,101.75908810621104,0,0.0,1805.6820112389773,4.186559113391482,60,Male,West,45
ORD_000034,CUST_00004,2026-05-25,Grocery,2,3971.198706813473,0.004965931986313982,39.44140536434749,7902.9560082625985,4227.395081139201,387.3351863532005,94.98342189677864,0,0.0,3193.2423188734188,4.162194899110209,60,Male,West,45
ORD_000048,CUST_00005,2024-01-21,Sports,4,3977.5840363032835,0.15785229291891167,2511.4830416325317,13398.853103580603,7123.938222247652,143.2436196508995,74.5462877763693,0,0.0,6057.124973905681,3.8298972388378423,25,Female,Central,45
ORD_000043,CUST_00005,2024-07-14,Fashion,1,3457.3226292319578,0.19109999542940018,660.694338644189,2796.628290587769,1266.4557736701963,294.3510505563547,69.17947022736482,0,0.0,1166.641996133853,4.582411864517117,25,Female,Central,45
ORD_000042,CUST_00005,2024-08-04,Fashion,2,2852.256153345816,0.2130585061451309,1215.394870350234,4489.117436341398,2936.439555428432,440.92973268777394,78.18441632118662,0,0.0,1033.5637319040059,4.101473196540019,25,Female,Central,45
ORD_000041,CUST_00005,2025-01-03,Grocery,2,1665.3931625663038,0.24408790477937628,813.0046553694166,2517.781669763191,1483.4300179566123,208.98864718049296,174.37975010672173,0,0.0,650.983254519364,4.184642116744638,25,Female,Central,45
ORD_000050,CUST_00005,2025-04-18,Home,1,3739.9084637726,0.15615480745502733,584.0046860598374,3155.903777712763,1906.843167767406,425.5345846241924,129.50767910408825,0,0.0,694.0183462170762,3.6194008881395154,25,Female,Central,45
ORD_000047,CUST_00005,2025-09-30,Grocery,3,1441.1067134493942,0.12028851220302712,520.0457474598653,3803.2743928883174,2053.6996827206494,407.3263874829932,163.23727829728537,0,0.0,1179.0110443873893,4.934926136525288,25,Female,Central,45
ORD_000044,CUST_00005,2025-10-02,Home,1,3786.5123804388973,0.23988270871989387,908.3188464210959,2878.1935340178015,1760.3399759209074,441.7920279910001,169.16247694539456,1,407.25308170686543,99.64597145363399,3.7650516982197013,25,Female,Central,45
ORD_000046,CUST_00005,2025-10-12,Home,1,4199.887903086568,0.16363865887581805,687.2640238898578,3512.6238791967107,1973.9106739512504,193.51879117100023,160.28585242049897,0,0.0,1184.9085616539612,4.634348509752814,25,Female,Central,45
ORD_000049,CUST_00005,2026-06-24,Grocery,3,3952.9570582435363,0.08269792535323026,980.7040431814459,10878.167131549162,5287.8072364567815,324.53385744255905,107.48738186515322,0,0.0,5158.338655784669,4.32974348356323,25,Female,Central,45
ORD_000045,CUST_00005,2026-06-25,Beauty,3,3665.776129163401,0.18322616802033614,2014.9983389010922,8982.33004858911,4112.476673079708,266.6442750744436,128.9147053493761,0,0.0,4474.294395085582,4.2726530956034505,25,Female,Central,45
ORD_000058,CUST_00006,2024-05-03,Home,2,2126.5604944286356,0.08287693174293248,352.4856178879576,3900.6353709693135,1924.9001737513404,251.46347488126656,54.77290335489991,0,0.0,1669.4988189818066,4.912575274649281,38,Male,East,31
ORD_000057,CUST_00006,2025-01-12,Grocery,3,3394.8670812542305,0.18138513876062812,1847.3353098215616,8337.265933941131,5040.75295971534,131.63306639948271,64.20964231774701,0,0.0,3100.670265508562,3.9050315469971464,38,Male,East,31
ORD_000060,CUST_00006,2025-08-18,Electronics,3,3100.850684687203,0.12896227242200434,1199.6782522157691,8102.87380184584,3814.064274051616,200.11720305001108,48.208051874893464,0,0.0,4040.4842728693193,3.9182257891485746,38,Male,East,31
ORD_000051,CUST_00006,2025-10-04,Grocery,4,3042.920331484003,0.1672473677009929,2035.681662258129,10135.999663677881,4754.467306811246,52.33630401765223,52.83354974987827,0,0.0,5276.362503099105,3.8609268123567855,38,Male,East,31
ORD_000053,CUST_00006,2025-11-07,Sports,1,1352.2996805323992,0.21673766081641155,293.0942694813728,1059.2054110510264,534.8300648513941,446.403707558771,103.86169796589604,0,0.0,-25.890059325034713,4.18985405152089,38,Male,East,31
ORD_000055,CUST_00006,2026-01-25,Home,3,1395.9473711442763,0.13751884279867588,575.9072012628437,3611.934912169985,2297.9222932841617,66.51543793949187,91.96379572699414,0,0.0,1155.5333852193376,4.010435172919113,38,Male,East,31
ORD_000054,CUST_00006,2026-01-29,Sports,2,3085.4079528965626,0.0922730835248346,569.4002114916269,5601.415694301499,2529.681139597697,81.17686603250067,100.46185565060931,0,0.0,2890.0958330206918,4.194191161228007,38,Male,East,31
ORD_000056,CUST_00006,2026-04-08,Sports,1,3822.54642428367,0.0987895549707975,377.62766011019704,3444.918764173473,1994.2645679710752,159.13549772022702,61.53039843033828,0,0.0,1229.9883000518325,4.083811531602664,38,Male,East,31
ORD_000052,CUST_00006,2026-05-08,Beauty,3,2947.185828771928,0.09108695813183776,805.3505765762825,8036.2069097395015,4437.70175927944,416.49445880663916,51.167875321351076,0,0.0,3130.8428163320714,3.9372845103148424,38,Male,East,31
ORD_000061,CUST_00006,2026-06-26,Beauty,1,1299.5425869314377,0.12001442044830293,155.96385041846483,1143.578736512973,788.0619535938707,264.8073800717988,51.620599480166135,0,0.0,39.088803367137274,4.354245142459245,38,Male,East,31
ORD_000059,CUST_00006,2026-06-29,Electronics,4,3319.304753405279,0.13602715253929815,1806.0622960635092,11471.156717557606,7227.69977065915,363.03318166149467,91.62203552846714,0,0.0,3788.8017297084934,3.810919496284741,38,Male,East,31
ORD_000070,CUST_00007,2024-01-12,Grocery,3,1354.7325863646374,0.2214963408736902,900.204932226353,3163.9928268675594,1465.61142496028,101.65756916145787,65.75111022665286,0,0.0,1530.9727225191689,2.8239732426625537,56,Male,West,36
ORD_000072,CUST_00007,2024-03-06,Sports,3,2987.8467248202887,0.18501679079154915,1658.405437209872,7305.1347372509945,4091.6101270530053,174.5911636446536,50.74368249443226,0,0.0,2988.1897640589036,3.543282801573457,56,Male,West,36
ORD_000076,CUST_00007,2024-04-02,Beauty,1,3006.043896385171,0.1409355382992386,423.65841468818473,2582.3854816969865,1629.3465712576995,144.84096103909704,56.273250418324956,0,0.0,751.924698981865,3.3611656551818707,56,Male,West,36
ORD_000063,CUST_00007,2024-07-02,Sports,2,2767.5308407063526,0.22939863303561392,1269.7355834838813,4265.326097928824,2308.781074860864,59.724885494757956,53.12613679207136,0,0.0,1843.694000781131,3.2576860201856555,56,Male,West,36
ORD_000068,CUST_00007,2024-11-30,Fashion,3,3310.187449328618,0.17481472041677126,1736.0084804444627,8194.553867541392,4180.273424222771,122.17537785618084,39.27767529905352,0,0.0,3852.8273901633866,3.661812216732896,56,Male,West,36
ORD_000065,CUST_00007,2024-12-14,Grocery,2,2563.9965327316254,0.15805179646513984,810.4885162572463,4317.504549206004,2143.382579383837,124.654327645806,67.40549073509382,0,0.0,1982.0621514412678,2.9313197487817058,56,Male,West,36
ORD_000073,CUST_00007,2025-01-03,Grocery,4,3122.5942328349197,0.07142513741931973,892.1268887400377,11598.25004259964,8087.647534278414,116.7136489174185,38.956540988751904,0,0.0,3354.9323184150558,4.087352773203434,56,Male,West,36
ORD_000069,CUST_00007,2025-05-02,Fashion,4,1762.742457013642,0.1781965568143917,1256.4585455614874,5794.51128249308,2633.109312754949,252.2383779838871,69.4508759904736,0,0.0,2839.7127157637706,3.4376665155732797,56,Male,West,36
ORD_000062,CUST_00007,2025-05-18,Fashion,1,1443.608976609705,0.11824239351176044,170.69578068939452,1272.9131959203105,822.2447320270724,351.72923711439313,40.64237760598624,0,0.0,58.29684917285877,3.2706820803476995,56,Male,West,36
ORD_000074,CUST_00007,2025-05-23,Sports,3,3796.8169848936236,0.17146906268064868,1953.109948709029,9437.341005971843,4716.333581864781,265.42452744085574,41.175976288659086,0,0.0,4414.406920377546,3.957112753826734,56,Male,West,36
ORD_000064,CUST_00007,2025-08-05,Sports,4,3656.9744585875846,0.1816888792206226,2657.7263628768856,11970.171471473453,7208.569708221961,298.2227364954019,39.16009758574002,0,0.0,4424.218929170351,2.9369950172184955,56,Male,West,36
ORD_000075,CUST_00007,2025-08-06,Beauty,4,3372.5107087181204,0.1683874939523332,2271.554506273806,11218.488328598676,6407.008505391673,186.25069361824785,54.58731176619878,0,0.0,4570.641817822557,3.7135323101224262,56,Male,West,36
ORD_000071,CUST_00007,2025-09-27,Sports,4,1697.4267277353931,0.1570087602869605,1066.0434647987445,5723.6634461428275,2961.045293883831,346.63530178508313,47.27864960853314,0,0.0,2368.7042008653802,3.9222032181385726,56,Male,West,36
ORD_000066,CUST_00007,2026-01-31,Grocery,3,1202.693052576872,0.1329171185755927,479.57548523820503,3128.503672492411,1582.052139483698,435.22565532307794,46.58798702318278,0,0.0,1064.6378906624525,3.4971135778794333,56,Male,West,36
ORD_000067,CUST_00007,2026-02-23,Beauty,1,3635.0858346017512,0.19318336306796138,702.2381065690736,2932.847728032678,1773.63302894725,189.6144052065146,68.00700295090374,0,0.0,901.5932909280095,3.6403173019328343,56,Male,West,36
ORD_000089,CUST_00008,2024-01-19,Fashion,3,4432.786727533072,0.11981653114885142,1593.3633870470444,11704.996795552172,7854.603214296313,73.13733186174153,138.90847169248758,0,0.0,3638.347777701629,3.7318378962518515,36,Female,East,31
ORD_000087,CUST_00008,2024-08-11,Grocery,3,2448.1978442012205,0.13775528809769735,1011.7565980443021,6332.836934559359,3070.0648099141185,282.5227693486978,141.94350224926154,0,0.0,2838.3058530472813,3.8428862518668256,36,Female,East,31
ORD_000080,CUST_00008,2024-09-20,Electronics,3,4168.502508596819,0.09849248396350874,1231.6984994394545,11273.809026351002,6644.129776517012,325.5536445702703,95.61710063196747,1,1535.7045345278107,2672.803970103942,4.257437635316349,36,Female,East,31
ORD_000088,CUST_00008,2025-01-06,Sports,2,4709.938760609637,0.15190068118895894,1430.8858121897697,7988.991709029504,4530.234005783019,384.9393241254737,84.03597325301998,0,0.0,2989.782405867991,4.403919946496159,36,Female,East,31
ORD_000082,CUST_00008,2025-01-24,Home,1,5155.282388543749,0.16727694724846898,862.3599001593939,4292.922488384355,2024.1553372234123,257.7197288716816,77.38833664977047,0,0.0,1933.6590856394912,3.9654419226361926,36,Female,East,31
ORD_000079,CUST_00008,2025-05-06,Grocery,4,1917.2003553479026,0.10649569347168654,816.694325467755,6852.107095923855,3566.88357435187,442.1144922243603,78.4293885823841,0,0.0,2764.679640765241,3.8048754082253873,36,Female,East,31
ORD_000083,CUST_00008,2025-05-11,Beauty,4,5594.597415807445,0.10058541365452388,2250.939581198089,20127.45008203169,10234.780629947989,91.15296804798803,118.24719107242035,0,0.0,9683.269292963292,5.0,36,Female,East,31
ORD_000085,CUST_00008,2025-06-15,Grocery,4,5677.257920595461,0.17036028197438485,3868.71704077581,18840.314641606034,12487.993436501885,261.52722830842015,123.01083782071909,0,0.0,5967.783138975009,3.9226733714489583,36,Female,East,31
ORD_000081,CUST_00008,2025-07-03,Beauty,2,4989.792287431199,0.15244400884947054,1521.3278792443632,8458.256695618034,4551.0866281623175,107.22824802796926,160.64525449373383,0,0.0,3639.296564934014,4.334754061120259,36,Female,East,31
ORD_000078,CUST_00008,2025-09-05,Fashion,4,3430.1931705086045,0.09365863924749038,1285.0688988234826,12435.703783210934,6984.5231878125105,187.96851575362479,92.47145555813141,0,0.0,5170.740624086668,4.3173538362469825,36,Female,East,31
ORD_000084,CUST_00008,2025-12-04,Beauty,1,2606.6014449397067,0.10847680387260333,282.755793716769,2323.8456512229377,1409.2570267628137,405.65834193678614,68.02772919830832,0,0.0,440.90255332502954,3.855557071374541,36,Female,East,31
ORD_000077,CUST_00008,2026-01-26,Grocery,2,4823.575236406831,0.15260184389998133,1472.1729505319415,8174.977522281721,4987.88581259947,292.96192032903156,96.94792636843773,0,0.0,2797.1818629847808,4.30653943098725,36,Female,East,31
ORD_000086,CUST_00008,2026-05-14,Beauty,3,4401.798987455234,0.15792242314057572,2085.4282868299897,11119.968675535714,7479.947255849183,46.77296828528651,95.91380637867078,1,1261.7106358505082,2235.6240091720656,3.9878956758236925,36,Female,East,31
ORD_000091,CUST_00009,2024-01-17,Beauty,2,2241.1448470781243,0.04165831484587787,186.72463530959462,4295.565058846654,2824.8183273317395,447.39337563310147,112.99512578349527,0,0.0,910.358230098318,4.52798205993924,40,Female,West,36
ORD_000092,CUST_00009,2024-12-23,Electronics,3,3699.162107360007,0.05739575275333832,636.9485811256587,10460.537740954363,7190.850672287082,327.79423255842363,125.62644313166348,0,0.0,2816.2663929771948,4.477016039648927,40,Female,West,36
ORD_000093,CUST_00009,2025-01-02,Electronics,1,4096.218372931853,0.13428811643656802,550.0734498138819,3546.1449231179713,2105.6029139398606,152.33970650719255,161.8438099348929,0,0.0,1126.358492736025,4.114669125871091,40,Female,West,36
ORD_000090,CUST_00009,2025-02-01,Sports,2,2209.6994551488883,0.1773548471836528,783.8018183794638,3635.597091918313,2121.6973197269263,144.73155053146903,149.5775904382659,1,186.48857709720428,1033.1020541244472,4.205210385411232,40,Female,West,36
ORD_000094,CUST_00009,2025-08-31,Grocery,2,3241.32413476721,0.09328303367382079,604.7210968225154,5877.927172711905,3819.351569160432,219.67453171739712,132.554443781216,0,0.0,1706.3466280528598,4.5523586695179965,40,Female,West,36
ORD_000105,CUST_00010,2024-02-10,Beauty,1,3358.4598780228534,0.18720222015446072,628.7111454655575,2729.748732557296,1398.3521788405276,64.00588981786537,65.8215027881839,0,0.0,1201.5691611107193,4.2221523423452805,28,Female,East,25
ORD_000106,CUST_00010,2024-03-19,Home,3,2966.2441273295476,0.21620016726173785,1923.9074294033874,6974.824952585255,4311.044423915727,357.3225205174629,55.54639520231167,0,0.0,2250.911612949754,3.494825964630333,28,Female,East,25
ORD_000098,CUST_00010,2024-04-03,Grocery,3,4461.567602028468,0.20405303245451756,2731.189196084217,10653.513610001188,6873.973385426202,207.6135749987136,76.7905724760378,1,1109.038144573267,2386.0979325269677,3.1948015249360386,28,Female,East,25
ORD_000104,CUST_00010,2024-07-25,Grocery,2,4052.367863490333,0.24515181719233925,1986.890691332985,6117.8450356476815,3827.1544953212724,99.76151124239539,73.47429503668985,0,0.0,2117.4547340473237,3.518162013625898,28,Female,East,25
ORD_000108,CUST_00010,2024-10-20,Electronics,1,3696.7738687741376,0.1921977749062155,710.5117119098312,2986.2621568643062,2004.1873580969748,61.439381387459555,41.050007543952646,0,0.0,879.5854098359192,3.916554255672959,28,Female,East,25
ORD_000097,CUST_00010,2025-05-16,Fashion,4,1654.5508200204872,0.1842096611876817,1219.1369838950995,5399.066296186849,2890.4783446494384,391.31080390876815,51.81934071682913,0,0.0,2065.4578069118133,3.243669321023895,28,Female,East,25
ORD_000095,CUST_00010,2025-08-31,Grocery,1,2802.1333677338657,0.2537613233891874,711.0730717091462,2091.0602960247197,1260.4622005962665,440.8852764628811,58.182594384696515,0,0.0,331.5302245808756,3.570209017715953,28,Female,East,25
ORD_000096,CUST_00010,2025-10-25,Fashion,1,2059.662963332842,0.1480247778214544,304.8811525344223,1754.7818107984199,841.8189314702647,123.18532949357213,80.74554179231669,0,0.0,709.0320080422664,4.153661968468803,28,Female,East,25
ORD_000101,CUST_00010,2025-11-19,Home,2,3560.32574466648,0.1775506620159417,1264.2763859158683,5856.375103417092,3626.8880007354187,405.15690292447425,63.078212158254374,0,0.0,1761.2519875989444,4.491471095713683,28,Female,East,25
ORD_000109,CUST_00010,2025-12-09,Home,4,3691.8503299055733,0.1751973646901861,2587.209794520202,12180.191525102091,7453.2751129764765,337.85247577124505,49.880759118054414,0,0.0,4339.183177236315,4.424808671774678,28,Female,East,25
ORD_000102,CUST_00010,2025-12-13,Electronics,3,1922.256163366478,0.179770615872207,1036.6955230576125,4730.072967041821,2227.8259814810826,336.6796010559868,52.084969476764954,0,0.0,2113.482415027987,4.283393949621531,28,Female,East,25
ORD_000107,CUST_00010,2025-12-13,Sports,2,4323.586208437444,0.12336500530840692,1066.7584711104805,7580.413945764407,4480.897214108047,371.57288379798865,73.62504366158421,0,0.0,2654.3188041967874,4.076847948126764,28,Female,East,25
ORD_000100,CUST_00010,2026-01-31,Beauty,4,3726.6974208994798,0.19692490911174942,2935.518203590484,11971.271480007435,5710.272803620598,190.4101640306449,61.32289085583684,0,0.0,6009.265621500355,4.386727382440178,28,Female,East,25
ORD_000099,CUST_00010,2026-03-19,Beauty,2,3688.047959605876,0.18937187439041428,1396.8251099046151,5979.270809307136,3488.8941376816474,381.81510041529344,76.7149910533625,0,0.0,2031.8465801568327,3.9645445589517303,28,Female,East,25
ORD_000103,CUST_00010,2026-04-26,Home,2,2826.0809495855074,0.19452236354434918,1099.4718917620633,4552.690007408952,2079.976466185127,316.8028092743673,76.02338553691564,0,0.0,2079.8873464125422,3.9825303550019795,28,Female,East,25
ORD_000125,CUST_00011,2024-08-09,Electronics,1,3788.267197882653,0.18105189243682368,685.8729452329975,3102.3942526496553,1715.0348130636792,255.2695118065686,74.0884430375269,0,0.0,1058.0014847418806,4.367218432851816,28,Male,Central,58
ORD_000122,CUST_00011,2024-08-23,Electronics,2,5233.013309818113,0.10651209682764974,1114.7584407114534,9351.268178924773,5725.347886732669,343.24796124805147,72.1399610027961,0,0.0,3210.5323699412556,3.6836352730464355,28,Male,Central,58
ORD_000126,CUST_00011,2024-11-08,Sports,3,5641.101867240165,0.09774407763919726,1654.15289664643,15269.152705074064,7111.454547655538,358.1779251616028,88.63941238536236,0,0.0,7710.8808198715615,3.703852721706891,28,Male,Central,58
ORD_000121,CUST_00011,2024-12-02,Fashion,1,6541.392061909421,0.13891178250896094,908.676431409805,5632.715630499615,3046.165897072038,227.31064318923276,83.09022388170791,0,0.0,2276.148866356636,4.009322263806927,28,Male,Central,58
ORD_000112,CUST_00011,2025-01-10,Electronics,1,6095.345681695901,0.136594238423568,832.5891013196355,5262.756580376265,3620.1088059110207,327.70593087331844,114.09555620144161,0,0.0,1200.8462873904846,4.163231464885638,28,Male,Central,58
ORD_000117,CUST_00011,2025-01-28,Beauty,3,6240.245800114948,0.057282470946808606,1072.3700962380867,17648.367304106756,8205.33457199617,124.22872195319043,86.63321600731678,0,0.0,9232.170794150079,3.9881938531201975,28,Male,Central,58
ORD_000123,CUST_00011,2025-01-28,Sports,2,3765.678692027425,0.1378068341180777,1037.8725177084063,6493.484866346444,4349.62839439594,83.33368181599648,94.9489822342822,0,0.0,1965.5738079002253,4.219055045687024,28,Male,Central,58
